Group Id,Legally incorporated,Legal form,Date of incorporation,Group Formation Date,Are they working with the Hub?,Registered Provider,Charitable Status,Project ID,Project Postcode Area,Current Stage,Approach/Model,Total number of homes,Target overall year for completion,Affordable Rent Homes,Discounted Market Sale Homes (% income),Discounted Market Sale Homes (% market),Intermediate Rent Homes,Market Sale Homes,Mutual Home Ownership Homes,Social Rent Homes,Living Rent Homes,Market Rent Homes,Shared Equity Homes,Shared Ownership Homes,Rent to Buy Homes,Undetermined Tenure Homes,Refurbished Homes,New Build Homes,Not Known Age Homes,Homes bought from developer,Custom-build homes,Self-finish homes,Conventional build method homes,Self-build homes,Not known build method homes,
283,TRUE,Registered Society (formerly known as Industrial and Provident Society),25/01/2006,,,FALSE,FALSE,294,PL1,No Stage Selected,Community Land Trust,5,,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,
531,TRUE,Registered Society (formerly known as Industrial and Provident Society),15/03/2006,,,FALSE,FALSE,554,SY21,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
610,FALSE,Not yet incorporated,,,,FALSE,FALSE,635,L8,Group,Community Land Trust,12,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,12,
612,FALSE,Not yet incorporated,,,,FALSE,FALSE,637,LN2,Group,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
617,TRUE,Company Limited by Guarantee,26/07/2017,,,FALSE,FALSE,642,GU29,Concept,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
148,TRUE,Community Benefit Society,12/07/2019,,Yes,FALSE,FALSE,155,NW5,Concept,Community Land Trust,32,,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,32,0,0,0,0,0,32,
150,TRUE,Company Limited by Guarantee,06/07/2015,,Yes,FALSE,FALSE,157,N1C,Site,Community Land Trust,50,2027,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,50,0,0,0,0,0,50,
979,TRUE,Community Benefit Society (charitable),19/03/2014,,,FALSE,TRUE,1012,PL10,Group,Community Land Trust,23,2024,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,23,0,0,0,0,0,23,
533,TRUE,Company Limited by Guarantee,19/01/2010,,,FALSE,FALSE,275,TR19,Live,Community Land Trust,8,2016,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,
1115,TRUE,Registered Society (formerly known as Industrial and Provident Society),30/01/2013,,Yes,FALSE,FALSE,1147,DE45,Live,Community Land Trust,8,2017,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,8,
816,FALSE,Not yet incorporated,,,,FALSE,FALSE,849,S1,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
818,TRUE,Community Benefit Society (non-charitable),11/05/2017,,Yes,FALSE,FALSE,851,CT15,Plan,Community Land Trust,13,2021,9,0,0,0,0,0,0,0,2,0,2,0,0,0,12,1,0,0,0,0,0,13,
819,TRUE,Company Limited by Guarantee,13/07/2018,,,FALSE,FALSE,852,TQ9,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
704,TRUE,Community Interest Company,04/05/2017,,,FALSE,FALSE,733,NG2,Concept,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
706,TRUE,Community Benefit Society (non-charitable),24/05/2019,,Yes,FALSE,FALSE,735,CA11,Site,Community Land Trust,5,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,
707,TRUE,Community Benefit Society (non-charitable),04/11/2014,,,FALSE,FALSE,736,TA6,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
929,TRUE,Company Limited by Guarantee,14/10/2018,,Yes,FALSE,FALSE,967,TN14,Plan,Community Land Trust,80,,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,80,0,0,0,0,0,80,
930,TRUE,Community Interest Company,09/01/2017,,,FALSE,FALSE,968,RH4,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
714,TRUE,Community Benefit Society (non-charitable),13/08/2018,,,FALSE,FALSE,743,IP12,Plan,Community Land Trust,20,2023,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,20,
214,FALSE,Not yet incorporated,,,,FALSE,FALSE,221,CA13,Site,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
441,TRUE,Registered Society (formerly known as Industrial and Provident Society),07/06/2011,,Yes,FALSE,FALSE,462,LA8,Plan,Community Land Trust,8,,3,0,0,0,3,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,8,
444,TRUE,Community Benefit Society (non-charitable),24/07/2017,,Yes,FALSE,FALSE,1120,BN27,Site,Community Land Trust,20,2021,0,0,0,0,0,0,0,0,0,0,0,0,20,0,18,2,0,0,0,0,0,20,
92,TRUE,Company Limited by Guarantee,15/06/2012,,,FALSE,FALSE,96,BH7,Live,Community Land Trust,10,,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,10,
94,FALSE,Not yet incorporated,,,,FALSE,FALSE,98,TQ9,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,,,,,FALSE,FALSE,1380,,Group,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1341,TRUE,Company Limited by Guarantee,12/12/2019,,Yes,FALSE,FALSE,1381,,Group,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1342,FALSE,,,,Yes,FALSE,FALSE,1382,,Concept,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1343,FALSE,,,,,FALSE,FALSE,1384,,Concept,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
800,TRUE,Company Limited by Guarantee,01/01/2015,,Yes,FALSE,FALSE,832,NE43,Live,Community Land Trust,7,2015,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,
803,FALSE,Not yet incorporated,01/05/2012,,Yes,FALSE,FALSE,835,NE68,Concept,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
867,FALSE,Community Benefit Society (non-charitable),18/10/2019,,,FALSE,FALSE,901,TA5,No Stage Selected,Community Land Trust,6,,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,
1394,FALSE,,,,No,FALSE,FALSE,1362,,Site,Community Land Trust,15,2022,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,
1396,FALSE,,,,,FALSE,FALSE,1476,NE46,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1397,FALSE,,,,,FALSE,FALSE,1477,IP13,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1398,TRUE,Community Benefit Society (charitable),30/09/2020,,,FALSE,FALSE,1478,IP30,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1399,FALSE,,,,,FALSE,FALSE,1479,NR11,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1400,FALSE,,,,,FALSE,FALSE,1480,IP20,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1401,FALSE,,,,,FALSE,FALSE,1481,TR6,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1402,FALSE,,,,,FALSE,FALSE,1482,SW15,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
365,TRUE,Community Benefit Society (non-charitable),25/06/2019,01/01/2017,Yes,FALSE,FALSE,902,HR1,Site,Community Land Trust,7,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,
371,TRUE,Community Benefit Society (non-charitable),21/05/2019,,,FALSE,FALSE,385,CF37,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
390,TRUE,Company Limited by Guarantee,22/09/2017,,,FALSE,FALSE,408,SY16,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
394,TRUE,Community Interest Company,26/06/2013,,,FALSE,FALSE,413,SA3,Group,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
411,FALSE,Not yet incorporated,,,,FALSE,FALSE,431,LL41,Group,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
442,TRUE,Community Benefit Society (non-charitable),25/07/2017,01/01/2017,Yes,FALSE,FALSE,464,HR4,Site,Community Land Trust,15,2021,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,15,
443,TRUE,Community Interest Company,10/11/2011,,Yes,FALSE,FALSE,465,HR4,Group,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
481,FALSE,,,,,FALSE,FALSE,503,GL6,Group,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
482,FALSE,Not yet incorporated,,,Yes,FALSE,FALSE,504,RH17,Concept,Community Land Trust,18,2024,0,0,0,0,0,0,9,0,0,0,0,0,9,0,18,0,0,0,0,0,0,18,
1345,TRUE,Community Benefit Society (non-charitable),22/11/2019,,Yes,FALSE,FALSE,1483,TN30,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
97,TRUE,Community Benefit Society (non-charitable),10/05/2017,,,FALSE,FALSE,101,BB9,Concept,Community Land Trust,8,2022,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,
98,TRUE,Community Benefit Society (non-charitable),30/06/2015,,Yes,FALSE,FALSE,102,S33,Live,Community Land Trust,12,2020,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,
543,TRUE,Community Benefit Society (non-charitable),21/12/2016,,,FALSE,FALSE,565,PL15,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1030,TRUE,Community Benefit Society (non-charitable),18/05/2017,,No,FALSE,FALSE,1063,EX14,Plan,Community Land Trust,6,2021,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,
1032,TRUE,Company Limited by Guarantee,09/11/2017,,Yes,FALSE,FALSE,1065,DL8,Plan,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1226,FALSE,,,,Yes,FALSE,FALSE,1263,BL9,Concept,Community Land Trust,20,2024,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,20,
1235,FALSE,,,,Yes,FALSE,FALSE,1409,M7,Concept,Community Land Trust,46,2022,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,46,0,0,0,0,0,46,
302,FALSE,Not yet incorporated,,,,FALSE,FALSE,314,LL54,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
308,TRUE,Company Limited by Guarantee,25/01/2019,,Yes,FALSE,FALSE,341,CB7,Live,Community Land Trust,11,2018,1,0,0,0,9,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,11,
313,FALSE,,,,,FALSE,FALSE,325,,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1338,FALSE,,,,Yes,FALSE,FALSE,1378,,Group,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1086,TRUE,Registered Society (formerly known as Industrial and Provident Society),26/04/2012,,,FALSE,FALSE,1117,SP2,Concept,Community Land Trust,44,,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,44,
1087,TRUE,Registered Society (formerly known as Industrial and Provident Society),23/03/2011,,Yes,FALSE,FALSE,1118,SN10,Concept,Community Land Trust,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1362,FALSE,,,01/01/2019,Yes,FALSE,FALSE,1440,,Site,Community Land Trust,35,,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0,35,
1365,FALSE,,,01/01/2019,Yes,FALSE,FALSE,1443,,Group,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
965,TRUE,Registered Society (formerly known as Industrial and Provident Society),18/11/2011,,,FALSE,FALSE,416,L8,Live,Community Land Trust,10,,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,
1,FALSE,Not yet incorporated,,,,FALSE,FALSE,1,,Concept,Community Land Trust,8,2023,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,
6,TRUE,Community Benefit Society (non-charitable),08/02/2019,01/01/2017,Yes,FALSE,FALSE,6,SP11,Group,Community Land Trust,12,2022,9,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,
8,TRUE,Community Benefit Society (non-charitable),30/03/2017,,Yes,FALSE,FALSE,8,CA13,Site,Community Land Trust,4,,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,4,0,0,0,0,0,4,
9,FALSE,Not yet incorporated,,,,FALSE,FALSE,9,MK12,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
20,TRUE,Community Benefit Society (non-charitable),01/11/2017,,Yes,FALSE,FALSE,20,BN26,Group,Community Land Trust,10,2022,5,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,10,
21,FALSE,Not yet incorporated,,,,FALSE,FALSE,21,DN14,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
24,TRUE,Company Limited by Guarantee,22/11/2007,,,FALSE,FALSE,24,NE47,Live,Community Land Trust,3,2008,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,
169,FALSE,Not yet incorporated,,,Yes,FALSE,FALSE,176,NE61,Concept,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1091,FALSE,Not yet incorporated,,29/01/2018,Yes,FALSE,FALSE,1123,SL4,Group,Community Land Trust,25,,0,0,0,0,0,0,0,0,0,0,0,0,25,10,10,5,0,0,0,0,0,25,
1248,FALSE,,,,Yes,FALSE,FALSE,1401,TS6,Site,Community Land Trust,5,2020,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,
1094,TRUE,Charitable Incorporated Organisation,30/01/2013,,Yes,FALSE,TRUE,1126,DE4,Site,Community Land Trust,8,,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,8,
1249,TRUE,Company Limited by Guarantee,13/10/1998,,Yes,FALSE,TRUE,695,TS3,Concept,Community Land Trust,10,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,
1250,TRUE,Company Limited by Guarantee,06/02/2011,,Yes,FALSE,FALSE,1403,TS1,Build,Community Land Trust,4,2020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,
1249,TRUE,Company Limited by Guarantee,13/10/1998,,Yes,FALSE,TRUE,1402,TS3,Site,Community Land Trust,5,2020,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,
1250,TRUE,Company Limited by Guarantee,06/02/2011,,Yes,FALSE,FALSE,641,TS1,Live,Community Land Trust,5,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,
1222,FALSE,,,,Yes,FALSE,FALSE,1259,OL8,Plan,Community Land Trust,35,2023,30,0,0,0,0,0,5,0,0,0,0,0,0,0,0,35,0,0,0,0,0,35,
115,TRUE,Community Benefit Society (non-charitable),18/04/2017,,,FALSE,FALSE,121,SP5,Site,Community Land Trust,6,,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,6,
116,FALSE,,,,,FALSE,FALSE,122,,Site,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1223,FALSE,,,,Yes,FALSE,FALSE,1260,,Plan,Community Land Trust,18,2023,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,
117,FALSE,,,,,FALSE,FALSE,123,,Site,Community Land Trust,9,,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,
119,FALSE,Not yet incorporated,,,,FALSE,FALSE,125,,Site,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1225,FALSE,,,,Yes,FALSE,FALSE,1262,M13,Concept,Community Land Trust,15,2023,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,
248,TRUE,Community Benefit Society (non-charitable),13/03/2007,,,TRUE,FALSE,463,TR1,Live,Community Land Trust,3,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,
475,TRUE,Registered Society (formerly known as Industrial and Provident Society),01/01/2019,01/01/2018,Yes,FALSE,FALSE,497,OX15,Plan,Community Land Trust,12,2021,4,0,0,0,2,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,12,
697,TRUE,Community Benefit Society (non-charitable),15/12/2006,01/01/2006,No,FALSE,FALSE,724,OX4,Plan,Community Land Trust,8,2021,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,
806,TRUE,Community Interest Company,26/07/2018,01/09/2017,Yes,FALSE,FALSE,838,SN12,Site,Community Land Trust,10,2022,7,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,10,0,0,
951,TRUE,Community Benefit Society (non-charitable),04/03/2019,01/01/2018,Yes,FALSE,FALSE,990,OX9,Site,Community Land Trust,30,2022,15,15,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,
1011,TRUE,Company Limited by Guarantee,16/11/2011,01/07/2008,,FALSE,TRUE,214,TQ9,Build,Community Land Trust,31,2021,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,31,
1016,FALSE,Not yet incorporated,,,,FALSE,FALSE,1049,TR1,Build,Community Land Trust,12,,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,
1271,FALSE,,20/12/2018,,Yes,FALSE,FALSE,1285,,Site,Community Land Trust,20,,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,20,
164,TRUE,Community Interest Company,14/12/2011,,,FALSE,FALSE,37,GL5,Live,Community Land Trust,78,2014,19,0,0,0,40,0,19,0,0,0,0,0,0,0,0,78,0,0,0,0,0,78,
1345,TRUE,Community Benefit Society (non-charitable),22/11/2019,,Yes,FALSE,FALSE,1385,TN30,Concept,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
